0	41	mouse, west
1	60	jump to brown rock
2	18	bozbar horse
3	77	examine goblin
4	32	take tea
5	70	put ticket in slot
6	32	take shield
7	53	show ring to michael
8	15	put bronze on left
9	63	touch control stud
10	77	examine statues
11	83	drink water
12	12	push green button
13	32	get sprig
14	52	drop food
15	17	turn on lantern
16	12	push piano south
17	82	give carton to hacker
18	23	open handbag
19	3	look at shape
20	52	drop mine
21	32	get canary
22	52	drop shiny key
23	52	drop third brick
24	64	tie tinsel to coin
25	52	drop pigeon
26	12	push right button
27	12	push yellow
28	32	take brown rod
29	43	read prayer
30	64	tie rope to rod
31	82	give teddy to woman
32	32	get worm
33	15	put sphere on pentagram
34	77	x magazines
35	32	get rusty key
36	82	give cola to britney
37	32	get weeds with fork
38	70	put cave cube in bottom right socket
39	82	dragon, give ring to me
40	59	say boo
41	23	open blue box
42	82	give gram to ed
43	82	give jewels to guard
44	59	echo
45	77	examine ball
46	32	get miniaturization card
47	35	search garbage
48	12	push play
49	52	drop padlock
50	23	open tin
51	15	put flask under spout
52	82	give note to man
53	32	take dornberries
54	77	x sydney
55	27	talk to sleaze
56	25	ask morgan about dragon
57	32	take stopper
58	25	ask bum about anna
59	53	show crossbow to dragon
60	32	take dish
61	56	throw club at aquarium
62	70	put white in unit
63	70	put peg in hole
64	3	look behind painting
65	52	drop silver
66	32	take all
67	18	mix cauldron with spoon
68	4	set thermostat to warm
69	55	light salt with bug
70	77	x coffee
71	52	drop small key
72	28	slide k
73	3	look up
74	31	dungeon master, turn dial to 8 and press button
75	24	press east wall
76	37	remove brick with crowbar
77	32	get key, jewels and whistle
78	77	x officer
79	25	ask gnome about page
80	17	turn on lamp
81	32	get coin
82	10	rub locket
83	18	bunyon
84	32	get silver
85	32	get shimmering scroll
86	77	x kettle
87	21	wear fur
88	82	give fragment to green rock
89	52	drop package
90	32	get egg
91	47	enter
92	77	x female
93	70	put small plug in plotter
94	35	search slabs
95	37	remove new brick with crowbar
96	24	press black
97	23	open lab door
98	32	take pigeon
99	77	examine rolls
100	24	press brown button
101	3	look in pit
102	23	open shark repellent
103	70	put all in zipper except book
104	23	open pouch
105	23	open secret panel
106	52	drop bowl
107	32	get crow
108	32	take no tea
109	77	examine sundial
110	39	unlock chain with keys
111	56	throw silver at white
112	82	give case to jenny
113	32	get scarf
114	32	take moldy book
115	82	give paper to gnome
116	70	put coin in jukebox
117	23	open cauldron
118	24	press blue button
119	32	get note
120	77	x guard
121	35	search machines
122	15	put long steel key on keyring
123	23	open front door
124	33	pour liquid on body
125	23	open william coffin
126	77	x chairs
127	3	look in fountain
128	32	get coat
129	70	put letter opener in keyhole
130	32	get battery
131	43	read subway
132	19	close outer door
133	82	give amulet to bum
134	43	read page
135	77	x thug
136	43	read white scroll
137	77	examine screen
138	70	put heart in statue
139	77	examine map
140	32	take robe
141	32	get green card
142	32	get horn
143	3	look in tear
144	77	examine radio
145	25	ask bum about brother
146	38	break seal with pickaxe
147	73	stand on bench
148	32	get leaflet
149	70	put bag in case
150	77	x soft things
151	56	throw iron key at cat
152	25	ask gnome about mother
153	32	take spell book from zipper
154	32	take book
155	70	put key in hole
156	49	drive to the embankment
157	12	push button 3
158	77	examine pedlar
159	35	search sludge
160	51	cut clingfilm with knife
161	77	examine items
162	62	buy candy from hawker
163	33	pour water on powder
164	19	close cabinet
165	8	wave sceptre
166	77	examine hive
167	70	put trident in case
168	18	gnusto foblub
169	23	open drawer
170	13	pull chain
171	77	examine volt meter
172	32	get accordion
173	5	shoot mushroom with crossbow
174	78	turn neith
175	32	take lump
176	32	get rose
177	18	gnusto vaxum spell
178	79	burn speck
179	76	point it at me
180	77	examine charles
181	15	put sweater on table
182	32	get hyrax
183	32	take sketch
184	67	fill bath
185	23	open net
186	32	get fluff
187	32	take implementeers
188	66	learn feeyuk
189	8	wave it in moonlight
190	32	get bell
191	32	get maiden
192	32	take vial
193	23	open gate
194	3	look in displaycase
195	18	krebf shredded scroll
196	32	take plank
197	35	search picture of cat
198	77	x comb
199	32	take coal
200	13	pull knob
201	12	push south wall
202	32	get bottle
203	52	drop nasty knife
204	52	drop pack
205	52	drop it and kit
206	32	get antimacassar
207	32	take egg from pot
208	32	get rod
209	2	look up ternalim in fresto
210	77	examine hole
211	74	turn off machine
212	18	blorple 12
213	19	close link
214	77	x pan
215	77	x ball
216	32	get gas
217	17	turn on autopilot
218	41	go ledge
219	50	wait
220	18	foe
221	18	pick cuffs with needle
222	32	get pouch
223	32	get pump
224	52	drop all but pincer
225	32	get gigantic bowl
226	53	show spreadsheet
227	32	take cola
228	69	sit on dragon
229	72	y
230	15	put it on tomb
231	32	take gnomon
232	78	turn dial left
233	32	take whip
234	59	say rat to picasso
235	32	get gold leaf scroll
236	12	push ball south
237	32	get violin, necklace, ruby, zorkmid, stamp, crown and dragon
238	39	unlock chain with brooch
239	59	say minirva
240	77	x wheels
241	53	show earth crystal to trent
242	15	put bazooka on claw
243	78	turn wireless on
244	77	x hawk
245	12	push filthy n
246	81	smash cabinet
247	77	x dusty brick
248	23	open crate with poker
249	52	drop passbook
250	32	get jewellery box
251	77	x tower
252	32	get interface
253	65	g
254	12	push table e
255	33	pour hot porridge in gigantic bowl
256	25	ask allarah about jewel
257	32	take gold box
258	52	drop pot
259	77	x mirror
260	35	search snow
261	32	take printer
262	25	ask bly about problem
263	32	take picture
264	52	drop briefcase
265	18	frotz bottle
266	8	wave stick
267	32	get tarot box
268	32	get alpha
269	15	put x12 on first pile
270	77	x cat
271	23	open case
272	66	learn nitfol
273	32	get oil can
274	70	put cloth in water
275	37	remove tank
276	32	take silver rod
277	22	ask librarian for book
278	70	put satchel in front of panel
279	23	open oven
280	66	learn shazok
281	12	push pram south
282	15	put kettle on stove
283	47	enter white door
284	15	put magnet on mine
285	21	wear cloak
286	19	shut panel
287	78	turn sceptre
288	32	get electromagnet
289	63	touch waterfall
290	17	turn on slide projector
291	56	throw stone at thing
292	3	look under jukebox
293	57	take off veil
294	70	put pouch in toolkit
295	32	get pillar
296	3	look at device
297	18	yonk malyon spell
298	52	drop suit
299	70	put fluff in bag
300	68	4
301	77	examine dusty book
302	25	ask farmer about oyster
303	32	get improbability drive
304	3	look at frank
305	23	open grate
306	82	give violin, necklace, ruby, stamp, zorkmid, crown and dragon to demon
307	32	take sword
308	12	push piano east
309	82	give pork to wolf
310	52	drop grater
311	77	x porous wall
312	77	examine lever
313	21	wear it
314	75	eat fruit
315	24	press red button
316	18	frotz burin
317	80	dig in tub
318	32	take shovel
319	82	give flask to bum
320	23	open notebook
321	32	get token
322	25	ask harry about eddie smaldone
323	18	gnusto meef spell
324	28	slide i
325	82	give pumpkin to fairy godmother
326	77	x counter
327	70	put new battery in torch
328	32	take ticket
329	82	give lens to norbert
330	32	get rod of life
331	2	look up verlac
332	82	give card to alan
333	3	look under bed
334	32	get wine
335	32	take briefcase
336	2	look up edward in record
337	19	close raincoat
338	18	huncho me
339	32	get scroll
340	70	put opener in keyhole
341	38	break glass with hammer
342	32	get lamp, glass and ampoule
343	32	take ash
344	32	get oil
345	78	turn knob to high
346	32	get novel
347	43	read pages
348	32	get teapot, mat, letter opener, matchbook and paper
349	25	ask dragon about trinket
350	17	turn on switch
351	70	put ledger in pot
352	77	x grill
353	32	get brain
354	77	x old man
355	23	open wrapper
356	32	take 1
357	12	push bookcase
358	21	wear balm
359	32	get bread
360	32	get stick
361	70	put red cake in pool
362	3	look at shadow
363	15	put it on hand
364	83	drink whiskey
365	47	enter hole
366	63	touch man
367	77	examine bookcase
368	77	x metal thing
369	32	take clock
370	32	get line
371	61	hit dragon with sword
372	70	put wire in slot
373	52	drop vase
374	32	get treasure
375	3	look into wagon
376	18	kulcad stairs
377	77	x curtain
378	70	put chasm cube in bottom left socket
379	52	drop pager
380	43	read opal scratch with glass
381	23	open manhole with crowbar
382	14	lower flag
383	32	take egg
384	12	push filthy s
385	18	mosaic, lagach
386	77	x indicator
387	35	search workbench
388	40	move carpet
389	32	take all but lantern
390	70	put trophy in depression
391	75	eat it
392	32	take silver coin
393	77	x huge statue
394	32	take 9
395	77	x opener
396	56	throw sword into lake
397	77	x studs
398	77	x terrock
399	18	anoppe
400	47	enter boat
401	25	ask george about town
402	24	press north wall
403	55	light torch with newspaper
404	32	get sceptre
405	18	yomin ogre
406	77	examine meteor
407	77	examine arthur
408	32	take spreadsheet
409	32	get sharp pick
410	32	get clear sphere
411	32	get gloves
412	13	pull ropes
413	31	rock, sw
414	18	gnusto scroll
415	53	show warranty
416	5	shoot prey
417	52	drop key
418	32	take probe
419	77	x tree
420	70	put shiny in pot
421	70	put amulet in slot
422	70	put cereal in pot
423	82	give coin to gnome
424	70	put coin in zipper
425	37	remove old battery
426	18	izyuk myself
427	24	press button
428	77	examine rose
429	52	drop emerald
430	56	throw all but book into lower chute
431	18	gnusto liskon
432	43	read notice
433	59	say my name
434	32	get all
435	15	put soap on zipper
436	25	ask alan about novel
437	32	get crossbow
438	19	close locket
439	36	strike rod of ice
440	21	wear tourniquet
441	70	put glass in crack
442	32	take hoard
443	47	enter shack
444	32	get knife
445	70	put decaf in pot
446	32	get lamp
447	55	light lantern
448	12	push green
449	55	light gas
450	35	search straw
451	23	open torch
452	78	turn it left 7
453	82	demon, give me wand
454	66	learn blorb
455	12	push demeter southwest
456	32	get rods from coffin
457	70	put thumb in hole
458	25	ask female about bar
459	83	drink drink
460	77	x writing
461	52	drop birdcage
462	43	read wall
463	59	plugh
464	70	put homing in hatch
465	32	take trophy
466	42	get out of pentagram
467	49	drive to covent garden
468	23	open dumpster
469	32	get clothes
470	31	turtle, se and get scroll then nw
471	52	drop dagger
472	77	x bay
473	13	pull rods
474	32	get sapphire
475	3	look through astrolabe
476	18	espnis thug
477	33	pour fluid in hole
478	31	hole, n
479	32	get star
480	15	put gown on hook
481	32	take amethysts
482	36	strike returning
483	23	open compartment
484	35	search valuables
485	66	learn swanko
486	32	take rag
487	24	press green button
488	24	press switch a
489	76	point it at mural
490	32	take ticket 5802
491	18	gnusto gaspar spell
492	47	enter dory
493	77	examine box
494	32	take flour
495	25	ask gnome about prinout
496	32	get flask
497	19	close jar
498	19	close zipper
499	47	enter pram
500	70	put pan in oven
501	32	get can
502	32	get suit
503	34	clean podium
504	52	drop telescope
505	77	x forcefield stud
506	18	vaxum being
507	70	put match in raincoat
508	32	take rod
509	24	press med
510	32	get orange vial
511	25	ask george about dehlila
512	46	write 3 on cube
513	52	drop gigantic bowl
514	53	show pole to gnome
515	13	pull third peg
516	52	drop toupee
517	70	put opal cluster in knapsack
518	63	touch information
519	4	set dial to 948
520	52	drop mousetrap
521	24	press down
522	23	open copier
523	59	say "float"
524	43	read warning note
525	82	give match to man
526	77	examine skeleton
527	24	press forcefield
528	53	show blue to trent
529	32	take painting
530	51	cut blue tassel
531	77	x gate
532	18	gnusto egdelp
533	32	get bag
534	52	drop knapsack
535	77	x copy
536	77	examine rope
537	43	read crumpled scroll
538	52	drop finch
539	24	press sequence stud
540	53	show ticket to gravedigger
541	33	pour wine in green goblet
542	78	turn dial
543	32	get implement
544	77	x light
545	77	x switch
546	32	take rune
547	21	wear shroud
548	34	clean table with cloth
549	70	put bit in tea
550	43	read torn
551	32	get pots
552	52	drop crampons
553	77	x transmit stud
554	52	drop cork
555	43	read of unseen terror
556	32	get brass key
557	72	sleaze
558	47	enter roller
559	40	move block
560	77	x ariana
561	23	open west door
562	63	touch w rune with rose
563	3	look under cushion
564	63	touch orange
565	3	look in cabinet
566	32	get album
567	23	open satchel
568	77	examine pram
569	77	x skeleton
570	32	get amulet and scroll
571	64	tie scarf to signpost
572	52	drop scroll
573	70	put dynamite in toaster
574	18	click designers_manual
575	70	put headdress in pot
576	76	point down
577	62	buy telescope
578	19	close matchbook
579	32	get short poem
580	76	point it at goats
581	18	gnusto swanko
582	70	put book in cabinet
583	23	open tapestry
584	32	get golden chalice
585	34	clean lump
586	77	examine light
587	3	look at screen
588	66	learn tossio
589	32	take gray rod
590	70	put ring, book in sack
591	32	get branch
592	77	examine chasm
593	56	throw rock at stick
594	32	get ring
595	32	take sweater
596	70	put butter in pot
597	52	drop jacket
598	32	take pebble
599	61	hit floor with axe
600	32	take limb
601	23	open access panel
602	18	feeyuk me
603	53	show case to jenny
604	70	put ladder in well
605	52	drop spade
606	32	take knife
607	23	knight, open flagstone
608	32	get black scroll
609	32	take keys with pole
610	23	open mailbox
611	66	learn throck
612	32	take feather
613	22	ask tip for tool
614	38	break cabinet
615	3	look in coat
616	32	get parcel from cupboard
617	32	take gores
618	32	take newspaper
619	32	get topaz
620	4	set constellations to horse
621	77	examine fence
622	23	open briefcase
623	77	examine crypt
624	15	put flathead on circle
625	41	e
626	32	take balsa beam
627	53	show ribbon to chuckles
628	41	go under wall
629	77	x cubicles
630	16	lift plywood cover
631	77	x cupboard
632	32	get flag
633	77	x gauge
634	83	drink ochre potion
635	32	get newspaper
636	35	search stand
637	39	unlock grating with rusty key
638	70	put gold in toolkit
639	63	touch notch
640	66	learn izyuk spell
641	63	touch flower
642	77	examine fawkes
643	33	pour water in silver chalice
644	25	ask barman about job
645	49	drive to tower of london
646	43	read flimsy scroll
647	32	get ace
648	70	put coin in pocket
649	23	open cover
650	32	get wrought iron key
651	24	press channel
652	52	drop brown
653	32	get crampons
654	70	put worm in fountain
655	77	x cutout
656	3	look in panel
657	70	put honey in cauldron
658	13	pull torch
659	80	dig ground
660	23	open navy-blue box
661	16	raise lever
662	77	x panel
663	70	put figurine in case
664	66	learn ozmoo
665	18	blorple 9
666	70	put torch in basket
667	32	get grater
668	15	put clover on coin
669	32	get spray
670	43	read writings
671	4	set second wheel to 2
672	32	get gold
673	37	remove brick
674	47	enter square
675	77	x wallet
676	17	turn on machine
677	18	gnusto swanzo spell
678	32	take cushion
679	32	get card
680	15	put collar on dog
681	32	get yellow
682	56	throw rod
683	70	put sheet in tray
684	70	put card in pocket
685	83	drink beer
686	23	open filing cabinet
687	32	get locket
688	40	move bench
689	52	drop lump
690	32	take 3
691	23	open curtains
692	42	get out of bunk
693	32	take necklace
694	48	note tables
695	39	unlock door with brass key
696	82	give pass to reunite
697	52	drop cardboardbox
698	21	wear gown
699	77	x leaf
700	77	examine moss
701	7	smell car
702	39	unlock box with screwdriver
703	77	examine toadstool
704	28	slide miniaturization card through slot
705	43	read book
706	25	ask kemp about circuit breaker
707	56	throw rag at fire
708	54	climb idol
709	77	examine wight
710	32	get zorkmid
711	32	get sash
712	25	ask k9 about control
713	77	x label
714	82	give gram to danielle
715	18	taclor me
716	32	take circuit
717	77	examine tomb
718	11	shazok storm
719	32	get cup
720	66	learn espnis
721	21	wear shirt
722	18	gnusto snavig
723	21	wear sweater
724	17	turn on homing
725	17	turn on drive
726	18	huncho vase
727	32	take cereal
728	35	search oats
729	25	ask dragon about red
730	78	turn dial left 4
731	70	put stone in opening
732	52	drop trident
733	43	read parchment
734	24	press switch b
735	70	put diamond cluster in first hole
736	25	ask pedlar about suitcase
737	3	look in bucket
738	25	ask fairy godmother about dress
739	32	take gothic key
740	32	take pass
741	32	get stone
742	33	pour water on plant
743	23	open fur sack
744	70	put coal in basket
745	32	take hairpin
746	70	put acorns in net
747	52	drop radio and pole
748	70	put bomb in sewer
749	41	go to gnome
750	15	put ladder under trap
751	77	x natives
752	23	open door
753	52	drop fruit
754	32	get lump
755	32	take sapphire
756	17	turn radio on
757	32	get lens
758	5	shoot pod with bazooka
759	35	search waterfall
760	32	get blue
761	32	get it
762	18	gnusto espnis
763	47	get in basket
764	34	clean skeleton with moss
765	32	take iron key
766	52	drop scrawled
767	78	turn dial to 4
768	3	look into relay
769	39	unlock car
770	69	sit in medium-sized chair
771	32	get all from cabinet
772	52	drop plug
773	32	get dragon and paper
774	52	drop dummy
775	64	tie chest to rope
776	32	get pistol
777	32	get dagger
778	32	get puzzle box and flute
779	70	put flimsy scroll in zipper
780	80	dig rock with axe
781	35	search gnome
782	70	put it in projector
783	32	get teddy
784	3	look in hole
785	24	press emergency button
786	77	x card
787	13	pull line
788	61	hit icicle with umbrella
789	32	take lamp
790	32	get keys
791	39	unlock it with gothic key
792	52	drop ring
793	77	x rack
794	40	move wardrobe
795	32	take gun
796	77	x implementor
797	23	open cell door
798	3	look at mural
799	77	x well
800	54	climb beanstalk
801	32	get kitchen card and upper card
802	52	drop blue paper and yellow paper
803	56	throw stick at herman
804	51	cut rope with knife
805	32	get hammer
806	8	wave pole
807	33	pour coffee in drain
808	2	look up william on nameplate
809	58	insert capsule into reactor
810	77	x mine
811	22	ask sydney for hat
812	32	get bucket
813	64	tie rope to branch
814	32	take note
815	32	take oak
816	32	get pole
817	51	cut rope with dagger
818	25	ask fairy godmother about horse
819	32	take card
820	3	look in safe
821	32	get guano, scroll and amber vial
822	70	put it in opening
823	28	slide c
824	83	drink coke
825	77	examine shroud
826	57	take off jacket
827	77	x box
828	32	get flint
829	18	blorple 10
830	80	dig in sand
831	15	put brass key on keyring
832	52	drop bird
833	32	get rod of sacrifice
834	70	put coin in interest
835	25	ask man about eranti
836	78	turn nephthys
837	3	look at list
838	77	examine notice
839	77	x electric panel
840	18	guncho krill
841	32	take yellow powder
842	32	get candles
843	77	x trapdoor
844	52	drop bladder
845	56	throw star at young woman
846	52	drop gores
847	70	put hand in hive
848	32	get oar
849	70	put match in toolkit
850	32	get lockpick
851	18	gnusto fiznav
852	12	push bed
853	32	take cup
854	74	turn off saw
855	21	wear veil
856	32	get pencil
857	25	ask holmes about ash
858	3	look at paintings
859	36	strike rod of infinity
860	12	push rock
861	43	read glittering scroll
862	23	open quartz cover
863	32	get all from basket
864	77	examine blossoms
865	43	read dusty scroll
866	18	fweep me
867	17	turn on walkie
868	77	examine dagger
869	41	stage
870	43	read crypt
871	32	get shovel
872	52	drop vial
873	25	ask bly about monster
874	77	x marker
875	32	get toolkit
876	41	ne
877	12	push pram e
878	21	wear dress
879	11	shake pack
880	32	take all from basis
881	70	put battery in panel
882	23	open jeep
883	32	get torch
884	52	drop egg
885	82	give cola to guard
886	39	unlock chest
887	77	examine chair
888	64	tie rope to k9
889	70	put flour in pan
890	82	give book to gnome
891	15	put chain on hook
892	23	open matchbox
893	41	go to pig
894	54	climb can
895	23	open aqua vial
896	18	blorple 5
897	82	give silver coin to oarsman
898	32	get diamond cluster
899	11	shake branch
900	24	press powerup
901	68	1
902	32	get gem
903	82	give magazine to doc
904	52	drop upper card
905	77	examine coconuts
906	43	read back of blue paper
907	75	eat bread
908	54	climb tree
909	32	get bananas
910	77	x grille
911	32	get white
912	70	put packet in pot
913	77	x horse
914	52	drop ox
915	70	put c battery in drill
916	52	drop dodo
917	37	remove gas mask
918	18	meef weeds
919	70	put toy in pot
920	77	examine barrow
921	32	take ash tray
922	32	get homing
923	77	examine fin
924	77	examine toaster
925	63	touch generator
926	2	look up croseus in album
927	43	read warped
928	32	take pig
929	32	get blue paper
930	43	read slip of paper
931	78	turn wheel right
932	18	strike match
933	77	x chest
934	77	examine reeds
935	43	read letter
936	32	get skis
937	32	take napkin
938	23	open door with crowbar
939	23	open fridge
940	32	get poetry
941	81	smash case with broom
942	32	get file
943	15	put all on box
944	70	put sceptre in second socket
945	70	put bit in cup
946	21	wear snorkel
947	70	put red sphere in ruby stand
948	77	examine cylinder
949	70	put green sphere in pot
950	77	x grenade
951	41	mouse, south
952	31	remove opener and drop it
953	23	open wallet
954	70	put butter in pan
955	77	x machine
956	77	x photograph
957	32	take capsule
958	70	put it in bag
959	25	ask technician about security gates
960	32	take tiepin
961	21	wear gloves
962	32	get blue sphere
963	70	put screwdriver in toolkit
964	28	slide s
965	43	read cracked
966	52	drop pickaxe
967	32	get rod of fire
968	77	examine mesa
969	59	oracle, hello
970	37	remove first brick
971	24	press techno
972	17	turn on bulb
973	32	get piece
974	46	write 8 on cube
975	66	learn pulver
976	78	turn isis
977	18	fie
978	25	ask charles about chest
979	82	give corn to bird
980	32	take x1, x10
981	3	look under bunk
982	23	open toilet
983	32	get epic poem
984	77	examine slot
985	77	x district attorney
986	15	put house on triangle
987	32	get paper
988	30	play whistle
989	77	x sonar
990	32	take umbrella
991	23	open bag
992	32	get cage
993	23	open envelope
994	9	lie in bed
995	82	give gram to jim
996	70	put it in niche
997	18	blorple 8
998	32	take tube and torch
999	67	fill jug
1000	77	x handle
1001	47	enter outflow pipe
1002	53	show mouse to elephant
1003	62	buy flashlight and repellent
1004	32	take shaft
